id,original_text,label,corrected_text,
0207A219-1-010,"Και ήρθε 
ένας σκύλος και η γάτα
σκαρφάλονε και ο σκύλος 
της δάγγοσε της γάτας
την ουρά της.",1,"Και ήρθε 
ένας σκύλος και η γάτα
σκαρφάλωνε και ο σκύλος 
της δάγκωσε της γάτας
την ουρά της.",
0207A219-1-010,"Και μετά την 
κυνηγούσε.",0,,
0207A219-1-011,"Μια φορά κι έναν καιρό ίταν μία γάτα
και ένας σκύλος.",1,"Μια φορά κι έναν καιρό ήταν μία γάτα
και ένας σκύλος.",
0207A219-1-011,"Ο σκύλος ήθελε να φάει
τι γάτα.",1,"Ο σκύλος ήθελε να φάει
τη γάτα.",
0207A219-1-011,"Η γάτα έτρεξε πολύ γρήγορα στην 
φωλιά τον πουλιόν.",1,"Η γάτα έτρεξε πολύ γρήγορα στη 
φωλιά των πουλιών.",
0207A219-1-011,"Η γάτα ήδε τον σκύλο
και ανέβηκε γρήγορα γρήγορα πάνω στην
φωλιά τον πουλιόν άλλα ο σκύλος
την έπιασε από την ουρά η γάτα όμως 
ξέφιγε πολύ μακριά.",1,"Η γάτα είδε το σκύλο
και ανέβηκε γρήγορα γρήγορα πάνω στη
φωλιά των πουλιών αλλά ο σκύλος
την έπιασε από την ουρά η γάτα όμως 
ξέφυγε πολύ μακριά.",
0207A219-1-012,"Μια φορά κι έναν καιρό ήταν μια μαμά περη-
στέρι με τα δύο μικρά περηστεράκια.",1,"Μια φορά κι έναν καιρό ήταν μια μαμά περι-
στέρι με τα δύο μικρά περιστεράκια.",
0207A219-1-012,"Μια μέρα που η μαμά περηστέρι 
πήγε να βρει τροφή είρθε μία γάτα και
κίταζε τα δύο περηστεράκια.",1,"Μια μέρα που η μαμά περιστέρι 
πήγε να βρει τροφή ήρθε μία γάτα και
κοίταζε τα δύο περιστεράκια.",
0207A219-1-012,"Μετά 
η γάτα πήγε να σκαρφαλόσει και 
να φάει τα περηστεράκια.",1,"Μετά 
η γάτα πήγε να σκαρφαλώσει και 
να φάει τα περιστεράκια.",
0207A219-1-012,"Ενας σκύλος
την είδε και την κινίγισε.",1,"Ένας σκύλος
την είδε και την κυνήγησε.",
0207A219-1-013,"Μια φορά κι έναν καιρό ζούσανε τα ομόρφα
τα πουλάκια πινούσαν πολλύ και η 
μαμά τους πήγε να τους φέρι φαγυτό
και μόλης έφιγε η μαμά ενφανήστυκε 
μία γάτα κοιτούζε τα πουλάκια.",1,"Μια φορά κι έναν καιρό ζούσανε τα ομόρφα
τα πουλάκια πεινούσαν πολύ και η 
μαμά τους πήγε να τους φέρει φαγητό
και μόλις έφυγε η μαμά εμφανίστηκε 
μία γάτα που κοιτούσε τα πουλάκια.",
0207A219-1-013,"σιγά σιγά άρχιζε να σκαρφαλόνει
ότι ο σκύλος άρπακξε την ουρά
της γάτας και έφιγε η γάτα και
ο σκύλος την ακολούθισε. ",1,"σιγά σιγά άρχιζε να σκαρφαλώνει
τότε ο σκύλος άρπαξε την ουρά
της γάτας και έφυγε η γάτα και
ο σκύλος την ακολούθησε. ",
0207A219-1-014,"Μια φορά κι έναν καιρό ήταν ένα πουλί που έφιγε
και που πήγε να βρί φαγιτό για τα πουλάκια
της.",1,"Μια φορά κι έναν καιρό ήταν ένα πουλί που έφυγε
και πήγε να βρει φαγητό για τα πουλάκια
του.",
0207A219-1-014,"Και ήρθε μια γάτα και ήθελε να
φάει τα πουλάκια.",0,,
0207A219-1-014,"σκαρθάλοσε αλλά
ήρθε ένας σκύλος και της δάγγοσε την ουρά.",1,"σκαρφάλωσε αλλά
ήρθε ένας σκύλος και της δάγκωσε την ουρά.",
0207A219-1-015,"Μια φορά κι έναν καιρό είταν σε ένα 
κλαδί η μαμά και τα μωράκηα της.",1,"Μια φορά κι έναν καιρό ήταν σε ένα 
κλαδί η μαμά και τα μωράκια της.",
0207A219-1-015,"Εύγε η μαμά και είρθαι μια γάτα...
να φάει τα πουλιά κι τούσε τα πουλιά.",1,"Έφυγε η μαμά και ήρθε μια γάτα...
να φάει τα πουλιά και κοιτούσε τα πουλιά.",
0207A219-1-015,"Και μετά είθελε να φάη τα πουλιά και ντάγκοσε
την γάτα και βάβγισε το σκιλί στη γάτα.",1,"Και μετά ήθελε να φάει τα πουλιά και δάγκωσε
τη γάτα και γάβγισε το σκυλί στη γάτα.",
0207A219-1-016,"Μια φορά κι έναν καιρό ήταν μια μαμά 
περηστέρι με τα δυο μικρά περιστεράκια.",1,"Μια φορά κι έναν καιρό ήταν μια μαμά 
περιστέρι με τα δυο μικρά περιστεράκια.",
0207A219-1-016,"Μια μέρα που η μαμά περιστέρι
πήγε να βρει τροφή είρθε μια
γάτα και κίταζε τα δύο
περιστεράκια.",1,"Μια μέρα που η μαμά περιστέρι
πήγε να βρει τροφή ήρθε μια
γάτα και κοίταζε τα δύο
περιστεράκια.",
0207A219-1-016,"Μετά η γάτα πήγε να
σκαρφαλόσει και να φάει τα
περιστεράκια.",1,"Μετά η γάτα πήγε να
σκαρφαλώσει και να φάει τα
περιστεράκια.",
0207A219-1-017,"Μια φορά κι έναν καιρό σε κλαδί ηπίρχαν η Μαμα
και τα παιδιά της η μαμά είχαι φίγει για να φέρει
φαγιτό όταν έφιγαι είρθε η γάτα κιτούσε τα 
πουλάκια και όρμιξε μόλης όρμηξε η γάτα
είρθε αίνας σκύλος και όρμιξε γίρι και η μάμα
και η γατα έφιγε.",1,"Μια φορά κι έναν καιρό σε κλαδί υπήρχαν η Μαμά
και τα παιδιά της η μαμά είχε φύγει για να φέρει
φαγητό όταν έφυγε ήρθε η γάτα κοιτούσε τα 
πουλάκια και όρμηξε μόλις όρμηξε η γάτα
ήρθε ένας σκύλος και όρμηξε γύρισε και η μάμα
και η γατα έφυγε.",
0207A219-1-019,"Μια φορά κι έναν καιρό ίταν ένα πουλί
και τα πουλάκια τις και η μαμά
της πίγε να τους ψάξι τροφί
για να τους ταίσει γιατί ίταν 
παλί μικρά.",1,"Μια φορά κι έναν καιρό ήταν ένα πουλί
και τα πουλάκια του και η μαμά
τους πήγε να τους ψάξει τροφή
για να τα ταΐσει γιατί ήταν 
πολύ μικρά.",
0207A219-1-020,"Μια φορά κι έναν καιρό ζουσε ένα πουλί με
τα πεδιά της.",1,"Μια φορά κι έναν καιρό ζούσε ένα πουλί με
τα παιδιά του.",
0207A219-1-020,"Μετά το πουλί έφιγε να βρι
φαγιτό.",1,"Μετά το πουλί έφυγε για να βρει
φαγητό.",
0207A219-1-020,μετά ηρθ,1,μετά ήρθε,
0207A219-1-021,"Μια φορά κι έναν καιρό η μαμα πίγε να φερει φα-
γιτό γιατα πουλακια αλα μία γατα ήφελε να
φάι τα πουλακια και τα τίταζε, μετα ανέβικαι 
αλα το σκυλι το εβλεπε Μετα το δαγκοσε την
γατα Μετα η μαμα γιρισε και ο σκυλος κινηγι-
σε την γάτα.",1,"Μια φορά κι έναν καιρό η μαμα πήγε να φέρει φα-
γητό για τα πουλάκια αλλά μία γάτα ήθελε να
φάει τα πουλάκια και τα κοίταζε, μετά ανέβηκε 
αλλά το σκυλί την είδε μετά την δάγκωσε τη
γάτα Μετά η μαμά γύρισε και ο σκύλος κυνήγη-
σε τη γάτα.",
0207A219-1-022,"μια φορά κι έναν καιρό ιταν δίο μικρά πουλάκια 
και ημαμά όμος μία φορά ίρθε μια γάτα
και η μαμά πέταξε και τα μικρά πουλάκια
τα άφισε μονα τους τα πουλάκια και μετά τα 
πουλάκια η γάτα πραοσπάβισε να ανέβι σταδέντα
και τότε εμφανίστικα ένας σκίλος και τιν δάκνοσε τιν 
ουρά τις γάτας και τότε ίρθε και η μαμά τους και η γάτα έφιγε.",1,"μια φορά κι έναν καιρό ήταν δύο μικρά πουλάκια 
και η μαμά όμως μία φορά ήρθε μια γάτα
και η μαμά πέταξε και τα μικρά πουλάκια
τα άφησε μόνα τους τα πουλάκια και μετά τα 
πουλάκια η γάτα προσπάθησε να ανέβει στα δέντρα
και τότε εμφανίστηκε ένας σκύλος και τη δάγκωσε την 
ουρά της γάτας και τότε ήρθε και η μαμά τους και η γάτα έφυγε.",
0207A219-1-023,"Μια φορά κι έναν καιρό ήταν τρία πολάκια
η μαμά και τα δύο ήταν μορά.",1,"Μια φορά κι έναν καιρό ήταν τρία πουλάκια
η μαμά και τα δύο ήταν μωρά.",
